"","Price"
"2018-09-20",4515
"2018-09-21",4550
"2018-09-27",4535
"2018-09-28",4535
"2018-10-01",4440
"2018-10-02",4380
"2018-10-04",4180
"2018-10-05",4225
"2018-10-08",4165
"2018-10-10",4035
"2018-10-11",3770
"2018-10-12",3925
"2018-10-15",3940
"2018-10-16",4040
"2018-10-17",4090
"2018-10-18",4060
"2018-10-19",4015
"2018-10-22",4030
"2018-10-23",3920
"2018-10-24",3900
"2018-10-25",3795
"2018-10-26",3710
"2018-10-29",3355
"2018-10-30",3470
"2018-10-31",3640
"2018-11-01",3645
"2018-11-02",3815
"2018-11-05",3810
"2018-11-06",3810
"2018-11-07",3760
"2018-11-08",3860
"2018-11-09",3870
"2018-11-12",3875
"2018-11-13",3845
"2018-11-14",3830
"2018-11-15",3835
"2018-11-16",3830
"2018-11-19",3830
"2018-11-20",3820
"2018-11-21",3820
"2018-11-22",3865
"2018-11-23",3795
"2018-11-26",3850
"2018-11-27",3860
"2018-11-28",3930
"2018-11-29",3925
"2018-11-30",3925
"2018-12-03",3935
"2018-12-04",3895
"2018-12-05",3900
"2018-12-06",3860
"2018-12-07",3875
"2018-12-10",3805
"2018-12-11",3680
"2018-12-12",3720
"2018-12-13",3800
"2018-12-14",3745
"2018-12-17",3690
"2018-12-18",3640
"2018-12-19",3725
"2018-12-20",3645
"2018-12-21",3695
"2018-12-24",3680
"2018-12-26",3650
"2018-12-27",3655
"2018-12-28",3795
"2019-01-02",3745
"2019-01-03",3650
"2019-01-04",3670
"2019-01-07",3715
"2019-01-08",3675
"2019-01-09",3795
"2019-01-10",3860
"2019-01-11",3860
"2019-01-14",3875
"2019-01-15",3960
"2019-01-16",4020
"2019-01-17",4050
"2019-01-18",4030
"2019-01-21",4040
"2019-01-22",4000
"2019-01-23",4125
"2019-01-24",4165
"2019-01-25",4205
"2019-01-28",4200
"2019-01-29",4185
"2019-01-30",4230
"2019-01-31",4230
"2019-02-01",4145
"2019-02-07",4305
"2019-02-08",4225
"2019-02-11",4155
"2019-02-12",4180
"2019-02-13",4320
"2019-02-14",4350
"2019-02-15",4275
"2019-02-18",4280
"2019-02-19",4240
"2019-02-20",4330
"2019-02-21",4365
"2019-02-22",4325
"2019-02-25",4475
"2019-02-26",4405
"2019-02-27",4415
"2019-02-28",4305
"2019-03-04",4110
"2019-03-05",4135
"2019-03-06",4150
"2019-03-07",4140
"2019-03-08",4240
"2019-03-11",4045
"2019-03-12",4065
"2019-03-13",4065
"2019-03-14",4145
"2019-03-15",4130
"2019-03-18",4145
"2019-03-19",4170
"2019-03-20",4190
"2019-03-21",4300
"2019-03-22",4300
"2019-03-25",4170
"2019-03-26",4120
"2019-03-27",4090
"2019-03-28",4060
"2019-03-29",4025
"2019-04-01",4145
"2019-04-02",4240
"2019-04-03",4215
"2019-04-04",4210
"2019-04-05",4420
"2019-04-08",4380
"2019-04-09",4385
"2019-04-10",4380
"2019-04-11",4515
"2019-04-12",4555
"2019-04-15",4540
"2019-04-16",4450
"2019-04-17",4630
"2019-04-18",4510
"2019-04-19",4525
"2019-04-22",4610
"2019-04-23",4500
"2019-04-24",4705
"2019-04-25",4955
"2019-04-26",4730
"2019-04-29",5290
"2019-04-30",5320
"2019-05-02",5300
"2019-05-03",5170
"2019-05-07",4985
"2019-05-08",4670
"2019-05-09",4475
"2019-05-10",4400
"2019-05-13",4285
"2019-05-14",4305
"2019-05-15",4420
"2019-05-16",4195
"2019-05-17",4250
"2019-05-20",4125
"2019-05-21",4120
"2019-05-22",4095
"2019-05-23",3930
"2019-05-24",3985
"2019-05-27",3905
"2019-05-28",4010
"2019-05-29",3865
"2019-05-30",4030
"2019-05-31",4080
"2019-06-03",4210
"2019-06-04",4275
"2019-06-05",4400
"2019-06-07",4400
"2019-06-10",4395
"2019-06-11",4400
"2019-06-12",4350
"2019-06-13",4420
"2019-06-14",4385
"2019-06-17",4455
"2019-06-18",4595
"2019-06-19",4580
"2019-06-20",4585
"2019-06-21",4560
"2019-06-24",4490
"2019-06-25",4370
"2019-06-26",4380
"2019-06-27",4340
"2019-06-28",4235
"2019-07-01",4165
"2019-07-02",4220
"2019-07-03",4100
"2019-07-04",4165
"2019-07-05",4175
"2019-07-08",3860
"2019-07-09",3845
"2019-07-10",3955
"2019-07-11",4005
"2019-07-12",4110
"2019-07-15",4095
"2019-07-16",4085
"2019-07-17",4000
"2019-07-18",4000
"2019-07-19",4035
"2019-07-22",4060
"2019-07-23",4050
"2019-07-24",4000
"2019-07-25",3960
"2019-07-26",3930
"2019-07-29",3655
"2019-07-30",3770
"2019-07-31",3880
"2019-08-01",3775
"2019-08-02",3765
"2019-08-05",3385
"2019-08-06",3220
"2019-08-07",3370
"2019-08-08",3550
"2019-08-09",3550
"2019-08-12",3580
"2019-08-13",3650
"2019-08-14",3710
"2019-08-16",3640
"2019-08-19",3710
"2019-08-20",3715
"2019-08-21",3740
"2019-08-22",3725
"2019-08-23",3710
"2019-08-26",3520
"2019-08-27",3595
"2019-08-28",3620
"2019-08-29",3600
"2019-08-30",3700
"2019-09-02",3700
"2019-09-03",3745
"2019-09-04",3900
"2019-09-05",3980
"2019-09-06",4000
"2019-09-09",3895
"2019-09-10",3845
"2019-09-11",3870
"2019-09-16",3850
"2019-09-17",3830
"2019-09-18",3815
"2019-09-19",3930
"2019-09-20",3925
"2019-09-23",3895
"2019-09-24",3880
"2019-09-25",3820
"2019-09-26",4010
"2019-09-27",3895
"2019-09-30",3930
"2019-10-01",4160
"2019-10-02",4110
"2019-10-04",4085
"2019-10-07",4060
"2019-10-08",4120
"2019-10-10",4060
"2019-10-11",4150
"2019-10-14",4165
"2019-10-15",4120
"2019-10-16",4450
"2019-10-17",4750
"2019-10-18",4750
"2019-10-21",5080
"2019-10-22",5130
"2019-10-23",4945
"2019-10-24",4950
"2019-10-25",5340
"2019-10-28",5580
"2019-10-29",5600
"2019-10-30",5260
"2019-10-31",5530
"2019-11-01",5430
"2019-11-04",5340
"2019-11-05",5060
"2019-11-06",5110
"2019-11-07",4930
"2019-11-08",4800
"2019-11-11",4730
"2019-11-12",4860
"2019-11-13",4955
"2019-11-14",4810
"2019-11-15",4880
"2019-11-18",4870
"2019-11-19",4980
"2019-11-20",4985
"2019-11-21",4610
"2019-11-22",4920
"2019-11-25",4955
"2019-11-26",5060
"2019-11-27",4925
"2019-11-28",4980
"2019-11-29",5010
"2019-12-02",5030
"2019-12-03",5100
"2019-12-04",4905
"2019-12-05",4730
"2019-12-06",4860
"2019-12-09",4820
"2019-12-10",4785
"2019-12-11",4980
"2019-12-12",5070
"2019-12-13",5340
"2019-12-16",5470
"2019-12-17",5460
"2019-12-18",5900
"2019-12-19",5580
"2019-12-20",5430
"2019-12-23",5310
"2019-12-24",5250
"2019-12-26",5390
"2019-12-27",5600
"2019-12-30",5590
"2020-01-02",5510
"2020-01-03",5460
"2020-01-06",5510
"2020-01-07",5640
"2020-01-08",5830
"2020-01-09",6110
"2020-01-10",6100
"2020-01-13",6020
"2020-01-14",6360
"2020-01-15",6460
"2020-01-16",6520
"2020-01-17",6500
"2020-01-20",6730
"2020-01-21",6730
"2020-01-22",6810
"2020-01-23",6630
"2020-01-28",6550
"2020-01-29",6530
"2020-01-30",6650
"2020-01-31",6120
"2020-02-03",6280
"2020-02-04",6360
"2020-02-05",6190
"2020-02-06",6630
"2020-02-07",6420
"2020-02-10",6240
"2020-02-11",6200
"2020-02-12",6670
"2020-02-13",6530
"2020-02-14",6640
"2020-02-17",6990
"2020-02-18",6680
"2020-02-19",6930
"2020-02-20",6930
"2020-02-21",6690
"2020-02-24",6270
"2020-02-25",6620
"2020-02-26",6420
"2020-02-27",6050
"2020-02-28",5780
"2020-03-02",6290
"2020-03-03",6230
"2020-03-04",6520
"2020-03-05",6740
"2020-03-06",6510
"2020-03-09",6090
"2020-03-10",6400
"2020-03-11",6060
"2020-03-12",5660
"2020-03-13",5230
"2020-03-16",4500
"2020-03-17",4420
"2020-03-18",3710
"2020-03-19",3190
"2020-03-20",3535
"2020-03-23",3125
"2020-03-24",3415
"2020-03-25",3725
"2020-03-26",3970
"2020-03-27",4030
"2020-03-30",4030
"2020-03-31",4070
"2020-04-01",4020
"2020-04-02",4125
"2020-04-03",4110
"2020-04-06",4310
"2020-04-07",4455
"2020-04-08",4500
"2020-04-09",4510
"2020-04-10",4405
"2020-04-13",4120
"2020-04-14",4235
"2020-04-16",4350
"2020-04-17",4520
"2020-04-20",4460
"2020-04-21",4325
"2020-04-22",4325
"2020-04-23",4320
"2020-04-24",4340
"2020-04-27",4950
"2020-04-28",5000
"2020-04-29",4845
"2020-05-04",4825
"2020-05-06",4870
"2020-05-07",4945
"2020-05-08",5160
"2020-05-11",4980
"2020-05-12",4815
"2020-05-13",4795
"2020-05-14",4660
"2020-05-15",4880
"2020-05-18",4840
"2020-05-19",4920
"2020-05-20",5170
"2020-05-21",5100
"2020-05-22",4905
"2020-05-25",5410
"2020-05-26",5750
"2020-05-27",5550
"2020-05-28",5300
"2020-05-29",5220
"2020-06-01",5660
"2020-06-02",5530
"2020-06-03",5510
"2020-06-04",5470
"2020-06-05",5530
"2020-06-08",5370
"2020-06-09",5370
"2020-06-10",5340
"2020-06-11",5160
"2020-06-12",4920
"2020-06-15",4380
"2020-06-16",4625
"2020-06-17",4685
"2020-06-18",4710
"2020-06-19",4785
"2020-06-22",4845
"2020-06-23",4750
"2020-06-24",4860
"2020-06-25",4655
"2020-06-26",4660
"2020-06-29",4490
"2020-06-30",4610
"2020-07-01",4600
"2020-07-02",4625
"2020-07-03",4630
"2020-07-06",4835
"2020-07-07",4760
"2020-07-08",4795
"2020-07-09",4805
"2020-07-10",4800
"2020-07-13",4890
"2020-07-14",4820
"2020-07-15",5110
"2020-07-16",5000
"2020-07-17",5060
"2020-07-20",5340
"2020-07-21",5340
"2020-07-22",5340
"2020-07-23",5190
"2020-07-24",5140
"2020-07-27",5400
"2020-07-28",5610
"2020-07-29",5510
"2020-07-30",5360
"2020-07-31",5510
"2020-08-03",5520
"2020-08-04",5420
"2020-08-05",5770
"2020-08-06",7250
"2020-08-07",7300
"2020-08-10",7540
"2020-08-11",7050
"2020-08-12",6980
"2020-08-13",7010
"2020-08-14",6830
"2020-08-18",6450
"2020-08-19",6420
"2020-08-20",5910
"2020-08-21",6050
"2020-08-24",6110
"2020-08-25",6640
"2020-08-26",6490
"2020-08-27",6190
"2020-08-28",6380
"2020-08-31",6510
"2020-09-01",6440
"2020-09-02",6950
"2020-09-03",7240
"2020-09-04",7080
"2020-09-07",7440
"2020-09-08",8120
"2020-09-09",7720
"2020-09-10",9070
"2020-09-11",9340
"2020-09-14",9270
"2020-09-15",9030
"2020-09-16",8880
"2020-09-17",8550
"2020-09-18",8670
"2020-09-21",8130
"2020-09-22",8170
"2020-09-23",8200
"2020-09-24",8180
"2020-09-25",8600
"2020-09-28",8870
"2020-09-29",8700
