"","Price"
"2018-09-20",5870
"2018-09-21",5850
"2018-09-27",5700
"2018-09-28",5740
"2018-10-01",5770
"2018-10-02",5660
"2018-10-04",5520
"2018-10-05",5280
"2018-10-08",5280
"2018-10-10",4990
"2018-10-11",4695
"2018-10-12",4855
"2018-10-15",4970
"2018-10-16",4865
"2018-10-17",4990
"2018-10-18",4875
"2018-10-19",4820
"2018-10-22",4860
"2018-10-23",4855
"2018-10-24",4730
"2018-10-25",4600
"2018-10-26",4595
"2018-10-29",4300
"2018-10-30",4325
"2018-10-31",4420
"2018-11-01",4520
"2018-11-02",4630
"2018-11-05",4495
"2018-11-06",4535
"2018-11-07",4535
"2018-11-08",4595
"2018-11-09",4615
"2018-11-12",4605
"2018-11-13",4655
"2018-11-14",4695
"2018-11-15",4700
"2018-11-16",4740
"2018-11-19",4780
"2018-11-20",4720
"2018-11-21",4705
"2018-11-22",4590
"2018-11-23",4660
"2018-11-26",4720
"2018-11-27",4705
"2018-11-28",4645
"2018-11-29",4650
"2018-11-30",4645
"2018-12-03",4655
"2018-12-04",4600
"2018-12-05",4625
"2018-12-06",4580
"2018-12-07",4620
"2018-12-10",4485
"2018-12-11",4585
"2018-12-12",4685
"2018-12-13",4905
"2018-12-14",4835
"2018-12-17",4800
"2018-12-18",4800
"2018-12-19",5300
"2018-12-20",5440
"2018-12-21",5400
"2018-12-24",5230
"2018-12-26",5130
"2018-12-27",5220
"2018-12-28",5250
"2019-01-02",5110
"2019-01-03",5140
"2019-01-04",5180
"2019-01-07",5250
"2019-01-08",5120
"2019-01-09",5200
"2019-01-10",5270
"2019-01-11",5260
"2019-01-14",5260
"2019-01-15",5310
"2019-01-16",5340
"2019-01-17",5210
"2019-01-18",5270
"2019-01-21",5280
"2019-01-22",5250
"2019-01-23",5180
"2019-01-24",5220
"2019-01-25",5380
"2019-01-28",5360
"2019-01-29",5260
"2019-01-30",5330
"2019-01-31",5280
"2019-02-01",5260
"2019-02-07",5290
"2019-02-08",5350
"2019-02-11",5540
"2019-02-12",5540
"2019-02-13",5590
"2019-02-14",5660
"2019-02-15",5750
"2019-02-18",5620
"2019-02-19",5500
"2019-02-20",5520
"2019-02-21",5870
"2019-02-22",5900
"2019-02-25",5950
"2019-02-26",5930
"2019-02-27",5890
"2019-02-28",5650
"2019-03-04",5850
"2019-03-05",5800
"2019-03-06",5820
"2019-03-07",5740
"2019-03-08",5720
"2019-03-11",5710
"2019-03-12",5780
"2019-03-13",5700
"2019-03-14",5720
"2019-03-15",5640
"2019-03-18",5660
"2019-03-19",5620
"2019-03-20",5570
"2019-03-21",5720
"2019-03-22",5660
"2019-03-25",5570
"2019-03-26",5540
"2019-03-27",5680
"2019-03-28",5640
"2019-03-29",5680
"2019-04-01",5700
"2019-04-02",5700
"2019-04-03",5730
"2019-04-04",5810
"2019-04-05",5860
"2019-04-08",5850
"2019-04-09",5830
"2019-04-10",5800
"2019-04-11",5820
"2019-04-12",5700
"2019-04-15",5640
