"","Price"
"2018-09-20",3425
"2018-09-21",3485
"2018-09-27",3460
"2018-09-28",3395
"2018-10-01",3335
"2018-10-02",3270
"2018-10-04",3200
"2018-10-05",3395
"2018-10-08",3210
"2018-10-10",3100
"2018-10-11",2815
"2018-10-12",2925
"2018-10-15",2910
"2018-10-16",2920
"2018-10-17",2920
"2018-10-18",2920
"2018-10-19",2945
"2018-10-22",2975
"2018-10-23",2860
"2018-10-24",2910
"2018-10-25",2720
"2018-10-26",2385
"2018-10-29",2100
"2018-10-30",2180
"2018-10-31",2225
"2018-11-01",2345
"2018-11-02",2450
"2018-11-05",2435
"2018-11-06",2435
"2018-11-07",2445
"2018-11-08",2500
"2018-11-09",2595
"2018-11-12",2755
"2018-11-13",3305
"2018-11-14",3075
"2018-11-15",2855
"2018-11-16",2845
"2018-11-19",2830
"2018-11-20",2820
"2018-11-21",2735
"2018-11-22",2645
"2018-11-23",2630
"2018-11-26",2580
"2018-11-27",2625
"2018-11-28",2705
"2018-11-29",2665
"2018-11-30",2675
"2018-12-03",2740
"2018-12-04",2770
"2018-12-05",2665
"2018-12-06",2490
"2018-12-07",2500
"2018-12-10",2300
"2018-12-11",2160
"2018-12-12",2190
"2018-12-13",2540
"2018-12-14",2840
"2018-12-17",2710
"2018-12-18",2600
"2018-12-19",2440
"2018-12-20",2590
"2018-12-21",2450
"2018-12-24",2320
"2018-12-26",2205
"2018-12-27",2270
"2018-12-28",2400
"2019-01-02",2325
"2019-01-03",2400
"2019-01-04",2405
"2019-01-07",2465
"2019-01-08",2470
"2019-01-09",2530
"2019-01-10",2540
"2019-01-11",2505
"2019-01-14",2575
"2019-01-15",2615
"2019-01-16",2620
"2019-01-17",2580
"2019-01-18",2585
"2019-01-21",2630
"2019-01-22",2585
"2019-01-23",2615
"2019-01-24",2610
"2019-01-25",2645
"2019-01-28",2670
"2019-01-29",2675
"2019-01-30",2770
"2019-01-31",2740
"2019-02-01",2650
"2019-02-07",2675
"2019-02-08",2710
"2019-02-11",2700
"2019-02-12",2615
"2019-02-13",2635
"2019-02-14",2710
"2019-02-15",2750
"2019-02-18",2755
"2019-02-19",2745
"2019-02-20",2745
"2019-02-21",2790
"2019-02-22",2680
"2019-02-25",2710
"2019-02-26",2725
"2019-02-27",2660
"2019-02-28",2600
"2019-03-04",2590
"2019-03-05",2490
"2019-03-06",2585
"2019-03-07",2525
"2019-03-08",2570
"2019-03-11",2480
"2019-03-12",2500
"2019-03-13",2465
"2019-03-14",2520
"2019-03-15",2460
"2019-03-18",2430
"2019-03-19",2430
"2019-03-20",2445
"2019-03-21",2485
"2019-03-22",2600
"2019-03-25",2425
"2019-03-26",2435
"2019-03-27",2530
"2019-03-28",2505
"2019-03-29",2520
"2019-04-01",2605
"2019-04-02",2585
"2019-04-03",2670
"2019-04-04",3000
"2019-04-05",3025
"2019-04-08",2875
"2019-04-09",2875
"2019-04-10",2920
"2019-04-11",2965
"2019-04-12",2905
"2019-04-15",2850
"2019-04-16",2790
"2019-04-17",2850
"2019-04-18",2835
"2019-04-19",2855
"2019-04-22",2840
"2019-04-23",2950
"2019-04-24",2885
"2019-04-25",2930
"2019-04-26",2960
"2019-04-29",2950
"2019-04-30",2930
"2019-05-02",2945
"2019-05-03",3080
"2019-05-07",3020
"2019-05-08",3025
"2019-05-09",2810
"2019-05-10",2800
"2019-05-13",2815
"2019-05-14",2710
"2019-05-15",2815
"2019-05-16",2715
"2019-05-17",2775
"2019-05-20",2865
"2019-05-21",2930
"2019-05-22",2780
"2019-05-23",2580
"2019-05-24",2610
"2019-05-27",2625
"2019-05-28",2575
"2019-05-29",2510
"2019-05-30",2435
"2019-05-31",2460
"2019-06-03",2470
"2019-06-04",2435
"2019-06-05",2565
"2019-06-07",2565
"2019-06-10",2570
"2019-06-11",2650
"2019-06-12",2660
"2019-06-13",2700
"2019-06-14",2620
"2019-06-17",2645
"2019-06-18",2775
"2019-06-19",2720
"2019-06-20",2750
"2019-06-21",2825
"2019-06-24",2680
"2019-06-25",2765
